src_member_id,src_team_id,source,first_name,last_name,email,phone,title,is_lead,firm_name,city,state
SRB_M0000026,SRB0000010,Discovery,Sharon,Flores,sflores@rbc.com,+12709789727,Managing Director,True,RBC Wealth Management,Memphis,TN
SRB_M0000027,SRB0000010,Discovery,Maggie,Lewis,mlewis@rbc.com,913.876.8002,Executive Director,False,RBC Wealth Management,Memphis,TN
SRB_M0000028,SRB0000010,Discovery,Steve,Kelly,skelly@rbc.com,221-449-8074,Assistant Vice President,False,RBC Wealth Management,Memphis,TN
SRB_M0000029,SRB0000011,Discovery,Steve,Cox,coxs@high.com,,Executive Director,True,HighTower,Richmond,VA
SRB_M0000030,SRB0000011,Discovery,Jeffrey,Martinez,martinezj@high.com,6337409509,Director,False,HighTower,Richmond,VA
SRB_M0000031,SRB0000011,Discovery,Patricia,Jackson,patricia.jackson@high.net,804-866-4629,Vice President,False,HighTower,Richmond,VA
SRB_M0000032,SRB0000012,Discovery,William,Baker,,434-269-1514,Managing Director,True,Merrill Lynch,Salt Lake City,UT
SRB_M0000033,SRB0000012,Discovery,William,Jones,wjones@merrlync.com,,Senior Wealth Advisor,False,Merrill Lynch,Salt Lake City,UT
SRB_M0000034,SRB0000012,Discovery,P.,Johnson,pjohnson@merrlync.com,,Associate,False,Merrill Lynch,Salt Lake City,UT
SRB_M0000035,SRB0000012,Discovery,Steven,Torres,torress@merrlync.com,,Senior Financial Advisor,False,Merrill Lynch,Salt Lake City,UT
SRB_M0000036,SRB0000012,Discovery,Laura,Gray,lgray@merrlync.com,+12879119143,Vice President,False,Merrill Lynch,Salt Lake City,UT
SRB_M0000037,SRB0000013,Discovery,Anthony,Ward,award@raymjame.com,616-394-2545,Vice President,True,Raymond James,Phoenix,AZ
SRB_M0000038,SRB0000013,Discovery,Melissa,Wright,wrightm@raymjame.com,(695) 497-1365,Associate,False,Raymond James,Phoenix,AZ
SRB_M0000039,SRB0000014,Discovery,Sandy,Jenkins,jenkinss@wellfargad.com,,Vice President,True,Wells Fargo Advisors,Cleveland,OH
SRB_M0000040,SRB0000014,Discovery,Lisa,White,lisa.white@wellfargad.net,(449) 345-9616,Senior Wealth Advisor,False,Wells Fargo Advisors,Cleveland,OH
SRB_M0000041,SRB0000015,Discovery,Michael,Kelly,mkelly@rockcapi.com,,Vice President,True,Rockefeller Capital Management,Los Angeles,CA
SRB_M0000042,SRB0000015,Discovery,Dorothy,Campbell,campbelld@rockcapi.com,(712) 992-6563,Managing Director,False,Rockefeller Capital Management,Los Angeles,CA
SRB_M0000043,SRB0000015,Discovery,Charlie,Mitchell,cmitchell@rockcapi.com,+14278156867,Wealth Advisor,False,Rockefeller Capital Management,Los Angeles,CA
SRB_M0000044,SRB0000015,Discovery,Anthony,Kelly,akelly@rockcapi.com,+14708959804,Portfolio Manager,False,Rockefeller Capital Management,Los Angeles,CA
SRB_M0000045,SRB0000016,Discovery,Dan,Moore,moored@high.com,460-408-5785,Director,False,HighTower,San Diego,CA
SRB_M0000046,SRB0000016,Discovery,Michael,Sanders,sandersm@high.com,,Wealth Advisor,False,HighTower,San Diego,CA
SRB_M0000047,SRB0000016,Discovery,Donna,Kelly,kellyd@high.com,360-619-4631,Financial Advisor,False,HighTower,San Diego,CA
SRB_M0000048,SRB0000017,Discovery,Ry,Green,rgreen@ubs.com,275-750-4492,Executive Director,True,UBS Financial Services,Milwaukee,WI
SRB_M0000049,SRB0000017,Discovery,Josh,Gray,,415-206-5114,Vice President,False,UBS Financial Services,Milwaukee,WI
SRB_M0000050,SRB0000018,Discovery,Stephanie,Mitchell,smitchell@jannmontsc.com,(515) 545-9680,Director,False,Janney Montgomery Scott,Las Vegas,NV
SRB_M0000051,SRB0000018,Discovery,Ed,Johnson,ejohnson@jannmontsc.com,271.809.4693,Executive Director,False,Janney Montgomery Scott,Las Vegas,NV
SRB_M0000052,SRB0000018,Discovery,Ryan,Bell,rbell@jannmontsc.com,(373) 764-7381,Portfolio Manager,False,Janney Montgomery Scott,Las Vegas,NV
SRB_M0000053,SRB0000018,Discovery,Barbara,Brown,barbara.brown@jannmontsc.net,7033996072,Senior Wealth Advisor,False,Janney Montgomery Scott,Las Vegas,NV
SRB_M0000054,SRB0000019,Discovery,Dave,Henderson,hendersond@oppe.com,+13659598239,Managing Director,True,Oppenheimer & Co,Los Angeles,CA
SRB_M0000055,SRB0000019,Discovery,Timothy,Rivera,timothy.rivera@oppe.net,(531) 238-3817,Wealth Advisor,False,Oppenheimer & Co,Los Angeles,CA
SRB_M0000056,SRB0000019,Discovery,Josh,Reed,reedj@oppe.com,(337) 336-4304,Vice President,False,Oppenheimer & Co,Los Angeles,CA
SRB_M0000057,SRB0000020,Discovery,Barbara,Jones,bjones@jannmontsc.com,2425156974,Executive Director,True,Janney Montgomery Scott,Portland,OR
SRB_M0000058,SRB0000020,Discovery,Sharon,Turner,sturner@jannmontsc.com,8975003527,Senior Vice President,False,Janney Montgomery Scott,Portland,OR
SRB_M0000059,SRB0000020,Discovery,Joshua,Johnson,jjohnson@jannmontsc.com,247-421-4398,Wealth Advisor,False,Janney Montgomery Scott,Portland,OR
SRB_M0000060,SRB0000021,Discovery,Brian,ray,bray@oppe.com,+16222253938,Senior Vice President,True,Oppenheimer & Co,Phoenix,AZ
SRB_M0000061,SRB0000021,Discovery,James,Flores,jflores@oppe.com,,Director,False,Oppenheimer & Co,Phoenix,AZ
SRB_M0000062,SRB0000022,Discovery,Edward,Jones,ejones@rockcapi.com,(512) 433-4652,Vice President,True,Rockefeller Capital Management,Baltimore,MD
SRB_M0000063,SRB0000022,Discovery,Angela,Phillips,phillipsa@rockcapi.com,974.666.6718,Senior Portfolio Manager,False,Rockefeller Capital Management,Baltimore,MD
SRB_M0000064,SRB0000023,Discovery,Ashley,Clark,aclark@jannmontsc.com,506.433.5854,Assistant Vice President,False,Janney Montgomery Scott,Richmond,VA
SRB_M0000065,SRB0000023,Discovery,Chris,Robinson,crobinson@jannmontsc.com,,Wealth Advisor,False,Janney Montgomery Scott,Richmond,VA
SRB_M0000066,SRB0000024,Discovery,Jeff,Peterson,petersonj@highadvi.com,+16373223978,Senior Vice President,False,Hightower Advisors,Memphis,TN
SRB_M0000067,SRB0000024,Discovery,Deborah,King,deborah.king@highadvi.net,561.837.9087,Portfolio Manager,False,Hightower Advisors,Memphis,TN
SRB_M0000068,SRB0000025,Discovery,George,Edwards,gedwards@ubs.com,719.516.7691,Vice President,True,UBS Financial Services,Milwaukee,WI
SRB_M0000069,SRB0000025,Discovery,Mary,Simmons,mary.simmons@ubs.net,8574581934,Financial Advisor,False,UBS Financial Services,Milwaukee,WI
SRB_M0000070,SRB0000025,Discovery,Lisa,Hall,lhall@ubs.com,,Senior Wealth Advisor,False,UBS Financial Services,Milwaukee,WI
SRB_M0000071,SRB0000025,Discovery,Deborah,Hernandez,dhernandez@ubs.com,+19678183036,Vice President,False,UBS Financial Services,Milwaukee,WI
SRB_M0000072,SRB0000026,Discovery,Maggie,Carter,,5114934443,Senior Vice President,True,Edward Jones,Detroit,MI
SRB_M0000073,SRB0000027,Discovery,Jen,Red,,295-969-4848,Executive Director,True,Edward Jones,Minneapolis,MN
SRB_M0000074,SRB0000027,Discovery,Jay,Cook,jcook@edwajone.com,680.823.4584,Senior Financial Advisor,False,Edward Jones,Minneapolis,MN
SRB_M0000075,SRB0000027,Discovery,Susan,Walker,swalker@edwajone.com,7975471881,Managing Director,False,Edward Jones,Minneapolis,MN
SRB_M0000076,SRB0000028,Discovery,Laura,Alexander,alexanderl@wellfargad.com,,Managing Director,True,Wells Fargo Advisors,Denver,CO
SRB_M0000077,SRB0000028,Discovery,Steven,Lopez,lopezs@wellfargad.com,,Senior Financial Advisor,False,Wells Fargo Advisors,Denver,CO
SRB_M0000078,SRB0000028,Discovery,Ashley,Bennett,abennett@wellfargad.com,661.736.6134,Vice President,False,Wells Fargo Advisors,Denver,CO
SRB_M0000079,SRB0000028,Discovery,Joshua,Martinez,martinezj@wellfargad.com,(380) 216-2095,Vice President,False,Wells Fargo Advisors,Denver,CO
SRB_M0000080,SRB0000028,Discovery,Carol,Kelly,ckelly@wellfargad.com,+12245949088,Portfolio Manager,False,Wells Fargo Advisors,Denver,CO
SRB_M0000081,SRB0000028,Discovery,Donald,Barnes,dbarnes@wellfargad.com,244-286-8908,Senior Financial Advisor,False,Wells Fargo Advisors,Denver,CO
SRB_M0000082,SRB0000029,Discovery,Carol,Richardson,crichardson@rockcapi.com,478.543.6238,Executive Director,True,Rockefeller Capital Management,Charlotte,NC
SRB_M0000083,SRB0000029,Discovery,Jim,Smith,jsmith@rockcapi.com,731-313-2228,Senior Associate,False,Rockefeller Capital Management,Charlotte,NC
SRB_M0000084,SRB0000029,Discovery,Mike,Rivera,riveram@rockcapi.com,344.293.3751,Financial Advisor,False,Rockefeller Capital Management,Charlotte,NC
SRB_M0000085,SRB0000030,Discovery,Margaret,Cook,mcook@ubs.com,+16339407756,Portfolio Manager,False,UBS Financial Services,Cleveland,OH
SRB_M0000086,SRB0000030,Discovery,Linda,Carter,,,Wealth Advisor,False,UBS Financial Services,Cleveland,OH
SRB_M0000087,SRB0000030,Discovery,Linda,Sanchez,lsanchez@ubs.com,666-432-4343,Vice President,False,UBS Financial Services,Cleveland,OH
SRB_M0000088,SRB0000030,Discovery,Robert,Stewart,rstewart@ubs.com,,Wealth Advisor,False,UBS Financial Services,Cleveland,OH
SRB_M0000089,SRB0000031,Discovery,Becky,Morgan,bmorgan@edwajone.com,+19795885558,Managing Director,True,Edward Jones,Orlando,FL
SRB_M0000090,SRB0000031,Discovery,Charles,Smith,csmith@edwajone.com,+18327438434,Senior Associate,False,Edward Jones,Orlando,FL
SRB_M0000091,SRB0000031,Discovery,Bryan,Baker,bbaker@edwajone.com,519.964.7557,Portfolio Manager,False,Edward Jones,Orlando,FL
SRB_M0000092,SRB0000031,Discovery,Brian,Patterson,bpatterson@edwajone.com,7606701709,Senior Associate,False,Edward Jones,Orlando,FL
SRB_M0000093,SRB0000031,Discovery,Angela,Gnzalez,angela.gnzalez@edwajone.net,3359619500,Senior Vice President,False,Edward Jones,Orlando,FL
SRB_M0000094,SRB0000032,Discovery,Amy,Ramirez,amy.ramirez@mesi.net,367.518.2771,Executive Director,True,Mesirow Financial,Tampa,FL
SRB_M0000095,SRB0000032,Discovery,Tim,Jones,jonest@mesi.com,(721) 745-7682,Senior Financial Advisor,False,Mesirow Financial,Tampa,FL
SRB_M0000096,SRB0000032,Discovery,Shelly,Gray,sgray@mesi.com,875.495.2401,Director,False,Mesirow Financial,Tampa,FL
SRB_M0000097,SRB0000032,Discovery,Angela,Roberts,,,Associate,False,Mesirow Financial,Tampa,FL
SRB_M0000098,SRB0000033,Discovery,Lisa,Brown,lbrown@lpl.com,9405689119,Director,False,LPL Financial,Houston,TX
SRB_M0000099,SRB0000033,Discovery,Chris,Young,,,Associate,False,LPL Financial,Houston,TX
SRB_M0000100,SRB0000033,Discovery,Barb,Sanchez,bsanchez@lpl.com,,Wealth Advisor,False,LPL Financial,Houston,TX
SRB_M0000101,SRB0000034,Discovery,Matt,Cox,mcox@bair.com,820-437-4106,Senior Wealth Advisor,False,Baird,Indianapolis,IN
SRB_M0000102,SRB0000034,Discovery,Edward,Taylor,taylore@bair.com,(916) 473-2844,Director,False,Baird,Indianapolis,IN
SRB_M0000103,SRB0000034,Discovery,Bryan,Hernandez,bryan.hernandez@bair.net,(677) 983-7581,Senior Financial Advisor,False,Baird,Indianapolis,IN
SRB_M0000104,SRB0000034,Discovery,Rich,Ward,wardr@bair.com,865.796.3941,Portfolio Manager,False,Baird,Indianapolis,IN
SRB_M0000105,SRB0000034,Discovery,Linda,Carter,,8339856995,Wealth Advisor,False,Baird,Indianapolis,IN
SRB_M0000106,SRB0000035,Discovery,Carol,Cook,ccook@mesi.com,(288) 485-8385,Vice President,True,Mesirow Financial,St. Louis,MO
SRB_M0000107,SRB0000035,Discovery,Kim,Ramirez,kramirez@mesi.com,,Assistant Vice President,False,Mesirow Financial,St. Louis,MO
SRB_M0000108,SRB0000035,Discovery,Matt,Morgan,matt.morgan@mesi.net,+19048106938,Wealth Advisor,False,Mesirow Financial,St. Louis,MO
SRB_M0000109,SRB0000035,Discovery,Barb,Richardson,barb.richardson@mesi.net,+12339489483,Senior Wealth Advisor,False,Mesirow Financial,St. Louis,MO
SRB_M0000110,SRB0000036,Discovery,Daniel,Bell,daniel.bell@lpl.net,769-210-9464,Vice President,True,LPL Financial,Cleveland,OH
SRB_M0000111,SRB0000036,Discovery,Jason,Hall,jason.hall@lpl.net,346-321-7240,Senior Associate,False,LPL Financial,Cleveland,OH
SRB_M0000112,SRB0000036,Discovery,Laura,Ramirez,lramirez@lpl.com,904-855-5982,Senior Portfolio Manager,False,LPL Financial,Cleveland,OH
SRB_M0000113,SRB0000036,Discovery,Mary,Peterson,petersonm@lpl.com,587.966.5406,Senior Associate,False,LPL Financial,Cleveland,OH
SRB_M0000114,SRB0000036,Discovery,Cynthia,Richardson,crichardson@lpl.com,+12243271842,Senior Wealth Advisor,False,LPL Financial,Cleveland,OH
SRB_M0000115,SRB0000036,Discovery,Mark,Anderson,manderson@lpl.com,908-538-8718,Financial Advisor,False,LPL Financial,Cleveland,OH
SRB_M0000116,SRB0000037,Discovery,Susan,Walker,susan.walker@rockcapi.net,+12955014630,Managing Director,True,Rockefeller Capital Management,Las Vegas,NV
SRB_M0000117,SRB0000037,Discovery,Emily,Carter,cartere@rockcapi.com,,Managing Director,False,Rockefeller Capital Management,Las Vegas,NV
SRB_M0000118,SRB0000038,Discovery,Mary,Peterson,mpeterson@highadvi.com,513-457-4777,Executive Director,True,Hightower Advisors,Hartford,CT
SRB_M0000119,SRB0000038,Discovery,Nancy,Reed,,,Assistant Vice President,False,Hightower Advisors,Hartford,CT
SRB_M0000120,SRB0000038,Discovery,Barbara,Lewis,blewis@highadvi.com,,Senior Associate,False,Hightower Advisors,Hartford,CT
SRB_M0000121,SRB0000039,Discovery,Matt,Ramirez,matt.ramirez@rockcapi.net,,Senior Vice President,True,Rockefeller Capital Management,Houston,TX
SRB_M0000122,SRB0000039,Discovery,Kim,Flores,floresk@rockcapi.com,+14508809829,Managing Director,False,Rockefeller Capital Management,Houston,TX
SRB_M0000123,SRB0000039,Discovery,Jeff,Phillips,jeff.phillips@rockcapi.net,216.646.8469,Senior Vice President,False,Rockefeller Capital Management,Houston,TX
SRB_M0000124,SRB0000040,Discovery,P.,Garcia,p..garcia@morgstan.net,+12127875658,Vice President,True,Morgan Stanley,Boston,MA
SRB_M0000125,SRB0000040,Discovery,Charlie,Campbell,ccampbell@morgstan.com,204.833.2319,Senior Associate,False,Morgan Stanley,Boston,MA
SRB_M0000126,SRB0000040,Discovery,Maggie,Reed,mreed@morgstan.com,9478693748,Senior Associate,False,Morgan Stanley,Boston,MA
SRB_M0000127,SRB0000040,Discovery,Ronald,Gonzalez,ronald.gonzalez@morgstan.net,+12968339826,Assistant Vice President,False,Morgan Stanley,Boston,MA
SRB_M0000128,SRB0000041,Discovery,Susan,Parker,susan.parker@high.net,802.639.6003,Vice President,True,HighTower,Austin,TX
SRB_M0000129,SRB0000042,Discovery,Andy,Jons,andy.jons@rbc.net,840-803-4241,Senior Vice President,True,RBC Wealth Management,Baltimore,MD
SRB_M0000130,SRB0000042,Discovery,Becky,Morgan,bmorgan@rbc.com,,Wealth Advisor,False,RBC Wealth Management,Baltimore,MD
SRB_M0000131,SRB0000042,Discovery,Don,Rodriiguez,drodriiguez@rbc.com,7005022565,Director,False,RBC Wealth Management,Baltimore,MD
SRB_M0000132,SRB0000042,Discovery,Karen,Lewis,lewisk@rbc.com,7607823100,Executive Director,False,RBC Wealth Management,Baltimore,MD
SRB_M0000133,SRB0000043,Discovery,Mel,Jackson,mel.jackson@ubs.net,(649) 327-8679,Vice President,True,UBS Financial Services,Nashville,TN
SRB_M0000134,SRB0000043,Discovery,Don,Lewis,,(485) 216-6496,Senior Portfolio Manager,False,UBS Financial Services,Nashville,TN
SRB_M0000135,SRB0000043,Discovery,Ronald,Young,youngr@ubs.com,+15274978152,Director,False,UBS Financial Services,Nashville,TN
SRB_M0000136,SRB0000043,Discovery,Dan,Young,dan.young@ubs.net,342.592.8034,Managing Director,False,UBS Financial Services,Nashville,TN
SRB_M0000137,SRB0000043,Discovery,Steven,Martin,steven.martin@ubs.net,795.944.7957,Wealth Advisor,False,UBS Financial Services,Nashville,TN
SRB_M0000138,SRB0000044,Discovery,David,Price,priced@morgstan.com,983-888-5415,Senior Vice President,True,Morgan Stanley,Louisville,KY
SRB_M0000139,SRB0000044,Discovery,Sarah,Williams,swilliams@morgstan.com,6594833156,Executive Director,False,Morgan Stanley,Louisville,KY
SRB_M0000140,SRB0000044,Discovery,Ed,Collins,collinse@morgstan.com,(408) 415-9221,Executive Director,False,Morgan Stanley,Louisville,KY
SRB_M0000141,SRB0000044,Discovery,Lisa,Hernandez,hernandezl@morgstan.com,+13783519646,Senior Vice President,False,Morgan Stanley,Louisville,KY
SRB_M0000142,SRB0000044,Discovery,Jim,White,jwhite@morgstan.com,+14278578740,Senior Vice President,False,Morgan Stanley,Louisville,KY
SRB_M0000143,SRB0000045,Discovery,Kev,Turner,kturner@rockcapi.com,,Managing Director,True,Rockefeller Capital Management,Hartford,CT
SRB_M0000144,SRB0000045,Discovery,Christopher,Robinson,,802.422.4306,Senior Portfolio Manager,False,Rockefeller Capital Management,Hartford,CT
SRB_M0000145,SRB0000045,Discovery,Dave,Peterson,dave.peterson@rockcapi.net,+18054636624,Executive Director,False,Rockefeller Capital Management,Hartford,CT
SRB_M0000146,SRB0000045,Discovery,Nancy,Gonzales,ngonzales@rockcapi.com,732-538-7604,Wealth Advisor,False,Rockefeller Capital Management,Hartford,CT
SRB_M0000147,SRB0000046,Discovery,Linda,Campbell,,+19782524335,Executive Director,True,HighTower,Cincinnati,OH
SRB_M0000148,SRB0000046,Discovery,Dave,Hughes,dave.hughes@high.net,897.544.3584,Senior Financial Advisor,False,HighTower,Cincinnati,OH
SRB_M0000149,SRB0000046,Discovery,Brian,Williams,brian.williams@high.net,+15916672241,Senior Financial Advisor,False,HighTower,Cincinnati,OH
SRB_M0000150,SRB0000047,Discovery,Sharon,Flores,sflores@rockcapi.com,5187641224,Senior Vice President,True,Rockefeller Capital Management,Cincinnati,OH
SRB_M0000151,SRB0000047,Discovery,Thomas,Patterson,tpatterson@rockcapi.com,(977) 425-8380,Senior Associate,False,Rockefeller Capital Management,Cincinnati,OH
SRB_M0000152,SRB0000048,Discovery,Ryan,Thomas,rthomas@raymjame.com,(625) 694-8736,Managing Director,True,Raymond James,Columbus,OH
SRB_M0000153,SRB0000048,Discovery,Sarah,Williams,sarah.williams@raymjame.net,443-307-4929,Financial Advisor,False,Raymond James,Columbus,OH
SRB_M0000154,SRB0000048,Discovery,Kathy,Phillips,kphillips@raymjame.com,519.498.4726,Director,False,Raymond James,Columbus,OH
SRB_M0000155,SRB0000048,Discovery,Jim,Flores,jflores@raymjame.com,(285) 536-4716,Senior Financial Advisor,False,Raymond James,Columbus,OH
SRB_M0000156,SRB0000048,Discovery,Jessica,Nelson,jnelson@raymjame.com,773.429.4097,Assistant Vice President,False,Raymond James,Columbus,OH
SRB_M0000157,SRB0000048,Discovery,Tom,Powell,tpowell@raymjame.com,(633) 569-1641,Senior Associate,False,Raymond James,Columbus,OH
SRB_M0000158,SRB0000049,Discovery,Jennifer,Bryant,bryantj@raymjame.com,,Managing Director,True,Raymond James,Charlotte,NC
SRB_M0000159,SRB0000049,Discovery,Joe,Thompson,,7402729278,Financial Advisor,False,Raymond James,Charlotte,NC
SRB_M0000160,SRB0000049,Discovery,Betty,Howard,betty.howard@raymjame.net,(827) 427-7348,Financial Advisor,False,Raymond James,Charlotte,NC
SRB_M0000161,SRB0000049,Discovery,Kevin,Pricce,kprice@raymjame.com,+12634521855,Associate,False,Raymond James,Charlotte,NC
SRB_M0000162,SRB0000050,Discovery,Bob,Green,rgreen@rockcapi.com,7072373068,Managing Director,True,Rockefeller Capital Management,Orlando,FL
SRB_M0000163,SRB0000050,Discovery,Jay,Ward,jward@rockcapi.com,759-934-8205,Portfolio Manager,False,Rockefeller Capital Management,Orlando,FL
SRB_M0000164,SRB0000050,Discovery,Charlie,Cook,ccook@rockcapi.com,546.855.4251,Senior Portfolio Manager,False,Rockefeller Capital Management,Orlando,FL
SRB_M0000165,SRB0000050,Discovery,Michael,Stewart,mstewart@rockcapi.com,413.946.5907,Executive Director,False,Rockefeller Capital Management,Orlando,FL
SRB_M0000166,SRB0000051,Discovery,Richard,Cox,rcox@mesi.com,+12766805342,Senior Vice President,True,Mesirow Financial,San Diego,CA
SRB_M0000167,SRB0000051,Discovery,Richard,Howard,,,Director,False,Mesirow Financial,San Diego,CA
SRB_M0000168,SRB0000051,Discovery,Sandy,Clark,sclark@mesi.com,3116069275,Managing Director,False,Mesirow Financial,San Diego,CA
SRB_M0000169,SRB0000051,Discovery,Sharon,Sanchez,sanchezs@mesi.com,937-710-7090,Senior Financial Advisor,False,Mesirow Financial,San Diego,CA
SRB_M0000170,SRB0000052,Discovery,Steph,Long,slong@stewpart.com,(832) 270-4846,Executive Director,True,Steward Partners,Cincinnati,OH
SRB_M0000171,SRB0000052,Discovery,Thomas,Patterson,tpatterson@stewpart.com,850.229.6397,Wealth Advisor,False,Steward Partners,Cincinnati,OH
SRB_M0000172,SRB0000053,Discovery,Jeffrey,Perez,perezj@stif.com,,Vice President,True,Stifel Financial,St. Louis,MO
SRB_M0000173,SRB0000053,Discovery,Jennifer,Williams,jennifer.williams@stif.net,6674296872,Associate,False,Stifel Financial,St. Louis,MO
SRB_M0000174,SRB0000053,Discovery,Melissa,Perez,melissa.perez@stif.net,+16056616196,Wealth Advisor,False,Stifel Financial,St. Louis,MO
SRB_M0000175,SRB0000054,Discovery,Christopher,Thompson,christopher.thompson@ubs.net,437.672.5161,Executive Director,True,UBS Financial Services,Milwaukee,WI
SRB_M0000176,SRB0000054,Discovery,Sharon,Thompson,sthompson@ubs.com,+18369759832,Senior Vice President,False,UBS Financial Services,Milwaukee,WI
SRB_M0000177,SRB0000054,Discovery,George,Young,george.young@ubs.net,865-239-4187,Wealth Advisor,False,UBS Financial Services,Milwaukee,WI
SRB_M0000178,SRB0000054,Discovery,Joseph,Johnson,johnsonj@ubs.com,2164758124,Executive Director,False,UBS Financial Services,Milwaukee,WI
SRB_M0000179,SRB0000054,Discovery,Kathleen,Williams,williamsk@ubs.com,+19505402786,Senior Vice President,False,UBS Financial Services,Milwaukee,WI
SRB_M0000180,SRB0000055,Discovery,Laura,Torres,laura.torres@stewpart.net,8015067951,Managing Director,True,Steward Partners,Las Vegas,NV
SRB_M0000181,SRB0000055,Discovery,Rich,Ramirez,ramirezr@stewpart.com,935-837-6596,Senior Vice President,False,Steward Partners,Las Vegas,NV
SRB_M0000182,SRB0000055,Discovery,Robert,Barnes,,(771) 963-8689,Managing Director,False,Steward Partners,Las Vegas,NV
SRB_M0000183,SRB0000055,Discovery,Ronald,Wright,wrightr@stewpart.com,628-346-8367,Vice President,False,Steward Partners,Las Vegas,NV
SRB_M0000184,SRB0000055,Discovery,Tim,Morris,tmorris@stewpart.com,559-333-1155,Senior Wealth Advisor,False,Steward Partners,Las Vegas,NV
SRB_M0000185,SRB0000056,Discovery,Rich,Walker,rich.walker@pipesand.net,(874) 605-5497,Senior Vice President,True,Piper Sandler,Memphis,TN
SRB_M0000186,SRB0000056,Discovery,Kathy,Foster,kfoster@pipesand.com,5414692282,Senior Wealth Advisor,False,Piper Sandler,Memphis,TN
SRB_M0000187,SRB0000056,Discovery,Deborah,Murphy,dmurphy@pipesand.com,948-361-4849,Director,False,Piper Sandler,Memphis,TN
SRB_M0000188,SRB0000056,Discovery,Charlie,Jenkins,charlie.jenkins@pipesand.net,,Director,False,Piper Sandler,Memphis,TN
