src_team_id,source,team_name,firm_name,crd_number,lead_first_name,lead_last_name,lead_email,lead_phone,address,city,state,zip,aum_millions
SRC0000023,Bloomberg,The Parker Financial Group LLC,HighTower,5988757,Susan,Parker,susan.parker@high.net,+18026396003,"9317 Capital St, Austin, TX, 78701",Austin,TX,78701-8829,38.4
SRC0000024,Bloomberg,The Clark Investment Group,LPL Financial,,Amy,Clark,clarka@lpl.com,(377) 765-2229,"2565 Main Way, Suite 2532, San Francisco, CA, 94101",San Francisco,CA,94101,1461.6
SRC0000025,Bloomberg,The Jackson & Associates,UBS Financial Services,5842082,Melissa,Jackson,jacksonm@ubs.com,6493278679,"4983 Madison Ln, Suite 2122, Nashville, TN, 37201",Nashville,TN,37201-2156,337.5
SRC0000026,Bloomberg,Scott Financial Group,Edward Jones,9249789,Cynthia,Scott,cscott@edwajone.com,2936816700,"6691 River Rd, Cincinnati, OH, 45201",Cincinnati,OH,45201,390.5
SRC0000027,Bloomberg,Turner & Associates,Rockefeller Capital Management,5234550,Kevin,Turner,,+15313187622,"8432 Main Ct, Suite 322, Hartford, CT, 06101",Hartford,CT,06101,435.3
SRC0000028,Bloomberg,Campbell Asset Management Group,HighTower,8416216,Linda,Campbell,linda.campbell@high.net,978.252.4335,"4376 Commerce Blvd, Cincinnati, OH, 45201",Cincinnati,OH,45201,266.4
SRC0000029,Bloomberg,The Flores & Associates,Rockefeller Capital Management,3657144,Sharon,Flores,sflores@rockcapi.com,518.764.1224,"9049 Jefferson Ave, Suite 3546, Cincinnati, OH, 45201",Cincinnati,OH,45201,131.3
SRC0000030,Bloomberg,Thomas Family Wealth Group,Raymond James,5587308,Ryan,Thomas,thomasr@raymjame.com,625-694-8736,"3994 Lincoln Ct, Suite 880, Columbus, OH, 43201",Columbus,OH,43201,150.0
SRC0000031,Bloomberg,The Cox Wealth Management Group,Mesirow FFinancial,3589751,Richard,Cox,rcox@mesi.com,2766805342,,San Diego,CA,92101,200.4
SRC0000032,Bloomberg,Thompson Financial Group,UBS Financial Services,3401116,Christopher,Thompson,cthompson@ubs.com,4376725161,"7530 Lake St, Milwaukee, WI, 53201",Milwaukee,WI,53201,
SRC0000033,Bloomberg,The Torres Financial Advisory Group LLC,Steward Partners,,Laura,Torres,ltorres@stewpart.com,(801) 506-7951,"4098 Lincoln Ln, Suite 1675, Las Vegas, NV, 89101",Las Vegas,NV,89101,64.8
SRC0000034,Bloomberg,Howard Family Wealth Group,Wells Fargo Advisors,7232293,Steven,Howard,showard@wellfargad.com,310-891-4830,"7725 Main Ct, Suite 2598, Philadelphia, PA, 19101",Philadelphia,PA,1910,33.6
SRC0000035,Bloomberg,Roberts Wealth Partners,Mesirow Financial,7960607,Thomas,Roberts,troberts@mesi.com,+18703019017,"6687 Lake St, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,220.4
SRC0000036,Bloomberg,Stewart Wealth Solutions Group,RBC Wealth Management,7162857,Jeffrey,Stewart,jstewart@rbc.com,(757) 860-6876,"993 Madison Ln, Suite 600, Houston, TX, 77001",Houston,TX,77001,123.6
SRC0000037,Bloomberg,The Perry & Associates,LPL Financial,3112652,David,Perry,dperry@lpl.com,+17784102124,"9081 Washington Dr, Los Angeles, CA, 90025",Los Angeles,CA,90025,307.1
SRC0000038,Bloomberg,Adams & Associates,Merrill Lynch,2906718,Sarah,Adams,sadams@merrlync.com,963.265.8802,"7345 Sunset Ct, Suite 1951, Los Angeles, CA, 90025",Los Angeles,CA,90025,600.4
SRC0000039,Bloomberg,The Flores Wealth Solutions Group,Wells Fargo Advisors,,Michelle,Flores,mflores@wellfargad.com,433.623.6553,"7431 Madison Way, Portland, OR, 97201",Portland,OR,97201,860.5
SRC0000040,Bloomberg,The Green Wealth Partners,Ameriprise Financial,2564141,Jason,Green,jason.green@amer.net,(642) 298-7105,"2132 Commerce St, Suite 2400, Kansas City, MO, 64101",Kansas City,MO,64101,1805.5
SRC0000041,Bloomberg,Powell Capital Group,Wells Fargo Advisors,1863121,Kevin,Powell,,494.814.6119,"5762 Maple Ct, Suite 2789, Portland, OR, 97201",Portland,OR,97201,584.5
SRC0000042,Bloomberg,Wilson & Associates,Janney Montgomery Scott,8199311,Mark,Wilson,mark.wilson@jannmontsc.net,774.985.1430,"9978 Lake St, Suite 2978, Dallas, TX, 75201",Dallas,TX,75201,297.1
SRC0000043,Bloomberg,The Baker Wealth Management Group,Janney Montgomery Scott,7724045,Cynthia,Baker,cbaker@jannmontsc.com,+12713451502,"1504 Market Dr, Suite 1958, Boston, MA, 02134",Boston,MA,02134,53.3
SRC0000044,Bloomberg,The Stewart Investment Group,Oppenheimer & Co,,Karen,Stewart,kstewart@oppe.com,553-640-2816,,Columbus,OH,43201,60.3
SRC0000045,Bloomberg,Collins Capital Group,Dynasty Financial Partners,,Jessica,Collins,collinsj@dynapart.com,(375) 832-8538,"5929 Pine Way, Minneapolis, MN, 55401",Minneapolis,MN,55401,292.1
SRC0000046,Bloomberg,The Sanders Advisory Group LLC,Piper Sandler,6205543,Jason,Sanders,jason.sanders@pipesand.net,+19635474630,"5457 Elm Ave, Suite 567, Detroit, MI, 48201",Detroit,MI,4820,290.5
SRC0000047,Bloomberg,The Harris Wealth Partners,Janney Montgomery Scott,,Jennifer,Harris,jharris@jannmontsc.com,,"2903 Liberty Pl, Suite 2409, Phoenix, AZ, 85001",Phoenix,AZ,85001,
SRC0000048,Bloomberg,Patterson & Associates,Dynasty Financial Partners,6303930,Jeffrey,Patterson,pattersonj@dynapart.com,,"7683 Lincoln Ln, Cincinnati, OH, 45201",Cincinnati,OH,45201,
SRC0000049,Bloomberg,Brooks & Associates,LPL Financial,,Jeffrey,Brooks,jeffrey.brooks@lpl.net,(263) 661-2695,"5627 Pine Ct, Columbus, OH, 43201",Columbus,OH,43201,
SRC0000050,Bloomberg,The Bell & Associates,LPL Financial,2294615,Kevin,Bell,kbell@lpl.com,(502) 303-9317,"8844 Market St, Boston, MA, 02134",Boston,MA,02134,34.0
SRC0000051,Bloomberg,The Price Financial Advisory Group,Piper Sandler,3777286,Thomas,Price,pricet@pipesand.com,+19386481715,"6732 Sunset Dr, Atlanta, GA, 30301",Atlanta,GA,30301,628.9
SRC0000052,Bloomberg,Powell Advisory Group,UBS Financial Services,9825812,Margaret,Powell,,757.719.9316,"9080 Main Way, Chicago, IL, 60601",Chicago,IL,60601,159.2
SRC0000053,Bloomberg,The Roberts & Associates,Janney Montgomery Scott,2739191,Nancy,Roberts,nroberts@jannmontsc.com,+17959526447,"2186 Oak Rd, Suite 3432, Pittsburgh, PA, 15201",Pittsburgh,PA,15201-7998,
SRC0000054,Bloomberg,Evans Capital Group,Mesirow Financial,9324908,Sharon,Evans,sevans@mesi.com,908-709-7018,"8508 Lake Ave, Atlanta, GA, 30301",Atlanta,GA,30301,359.3
SRC0000055,Bloomberg,Bennett & Associates,Edward Jones,5960015,Jason,Bennett,jason.bennett@edwajone.net,513.656.7981,"2731 Lincoln Rd, Suite 3077, St. Louis, MO, 63101",St. Louis,MO,63101,593.8
SRC0000056,Bloomberg,The Edwards Wealth Advisors LLC,Ameriprise Financial,7815076,Lisa,Edwards,ledwards@amer.com,,"511 Cedar Pl, Suite 375, Chicago, IL, 60601",Chicago,IL,60601,449.0
SRC0000057,Bloomberg,Coleman Wealth Partners,Janney Montgomery Scott,8548448,Carol,Coleman,ccoleman@jannmontsc.com,(579) 580-8273,"1260 Financial Blvd, Suite 1730, Memphis, TN, 38101",Memphis,TN,3810,483.2
SRC0000058,Bloomberg,The Bell & Associates,LPL Financial,,Ashley,Bell,ashley.bell@lpl.net,289-898-6236,"5693 Pine Ct, Suite 3750, Chicago, IL, 60601",Chicago,IL,60601-2745,24.5
SRC0000059,Bloomberg,The Peterson Financial Group LLC,Raymond James,9030667,Ryan,Peterson,,738.620.7708,"9420 Pine Blvd, Chicago, IL, 60601",Chicago,IL,60601,47.0
SRC0000060,Bloomberg,Adams Wealth Partners,RBC Wealth Management,,Christopher,Adams,,+13288405961,"8741 Pine Ct, Chicago, IL, 60614",Chicago,IL,60614,249.7
SRC0000061,Bloomberg,Kelly Financial Advisory Group,Raymond James,1691125,Amy,Kelly,kellya@raymjame.com,(229) 283-1744,"9450 Lake Dr, Memphis, TN, 38101",Memphis,TN,3810,1408.4
SRC0000062,Bloomberg,Morgan Investment Group LLC,Rockefeller Capital Management,2510773,Jennifer,Morgan,jmorgan@rockcapi.com,+16027178491,"3945 Washington Rd, Suite 1252, New York, NY, 10017",New York,NY,10017,741.3
SRC0000063,Bloomberg,Torres Capital Group,UBS Financial Services,,Susan,Torres,torress@ubs.com,838.896.2946,"2109 Maple Way, Suite 1488, Hartford, CT, 06101",Hartford,CT,06101-7476,714.9
SRC0000064,Bloomberg,Campbell Private Wealth Group LLC,Raymond James,6587495,Amy,Campbell,acampbell@raymjame.com,685.731.8487,"2441 Capital Ct, Suite 3914, Columbus, OH, 43201",Columbus,OH,43201,351.6
SRC0000065,Bloomberg,Lee Financial Group,Piper Sandler,6643410,Kenneth,Lee,leek@pipesand.com,+17197219721,"8026 Financial Ln, Suite 168, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,261.4
SRC0000066,Bloomberg,Long & Associates,Wells Fargo Advisors,,Kevin,Long,longk@wellfargad.com,938-252-8871,,Cincinnati,OH,45201,902.7
SRC0000067,Bloomberg,The Brooks Private Wealth Group LLC,Wells Fagro Advisors,,Robert,Brooks,rbrooks@wellfargad.com,628-355-7765,"3341 Jefferson Ct, Las Vegas, NV, 89101",Las Vegas,NV,8910,313.1
SRC0000068,Bloomberg,Cook Private Wealth Group,LPL Financial,6007984,Lisa,Cook,cookl@lpl.com,,"3397 Broadway Rd, Suite 2395, Hartford, CT, 06101",Hartford,CT,06101,687.9
SRC0000069,Bloomberg,Thomas Wealth Advisors,Dynasty Financial Partners,,Andrew,Thomas,andrew.thomas@dynapart.net,,"1295 Sunset Pl, Detroit, MI, 48201",Detroit,MI,48201,
SRC0000070,Bloomberg,Sanchez Investment Group,Steward Partners,2832517,Anthony,Sanchez,asanchez@stewpart.com,830-958-4920,"3973 Oak Ct, Suite 1053, Boston, MA, 02101",Boston,MA,02101,25.6
SRC0000071,Bloomberg,The Torres Asset Management Group,Morgan Stanley,,Kenneth,Torres,ktorres@morgstan.com,(747) 956-1611,"2869 Jefferson Blvd, Memphis, TN, 38101",Memphis,TN,38101,127.9
SRC0000072,Bloomberg,Phillips Financial Advisory Group LLC,Rockefeller Capital Management,2800206,Deborah,Phillips,phillipsd@rockcapi.com,(543) 491-8444,"8902 Market Pl, Los Angeles, CA, 90001",Los Angeles,CA,90001,1134.3
SRC0000073,Bloomberg,The Wright Investment Group LLC,Baird,,Donna,Wright,wrightd@bair.com,909-441-2017,"1937 Lincoln Ln, Suite 2910, Philadelphia, PA, 19101",Philadelphia,PA,19101,240.0
SRC0000074,Bloomberg,The Washington Private Client Group LLC,Stifel Financial,,Kathleen,Washington,kathleen.washington@stif.net,+14243368834,"2510 Lincoln Rd, Suite 2349, Cincinnati, OH, 45201",Cincinnati,OH,45201-9394,585.1
SRC0000075,Bloomberg,The Howard Asset Management Group LLC,LPL Financial,2373555,Donna,Howard,howardd@lpl.com,7386579653,"5928 Pine Ave, Suite 2343, Louisville, KY, 40201",Louisville,KY,40201,148.1
SRC0000076,Bloomberg,The Brooks & Associates,Steward Partners,4446065,Matthew,Brooks,brooksm@stewpart.com,9347979008,"1490 Market Pl, St. Louis, MO, 63101",St. Louis,MO,63101,519.7
SRC0000077,Bloomberg,The Cooper Family Wealth Group LLC,Oppenheimer & Co,8757420,Thomas,Cooper,thomas.cooper@oppe.net,8885151356,"6488 Lake St, Hartford, CT, 06101",Hartford,CT,06101,92.7
SRC0000078,Bloomberg,The Garcia Wealth Partners LLC,Oppenheimer & Co,2157949,William,Garcia,wgarcia@oppe.com,683.232.5703,"6699 Elm Blvd, Richmond, VA, 23220",Richmond,VA,23220,3983.9
SRC0000079,Bloomberg,Carter & Associates,Mesirow Financial,,George,Carter,gcarter@mesi.com,(899) 877-9835,"2179 Liberty Rd, Suite 2300, Orlando, FL, 32801",Orlando,FL,32801,233.6
SRC0000080,Bloomberg,The Taylor Wealth Solutions Group,RBC Wealth Management,,Linda,Taylor,ltaylor@rbc.com,7445884762,"4056 Lincoln Rd, Suite 872, New York, NY, 10017",New York,NY,10017,952.0
SRC0000081,Bloomberg,The Perry Financial Group LLC,Oppenheimer & Co,4457475,Robert,Perry,rperry@oppe.com,2683031550,"7315 Capital St, Suite 281, Phoenix, AZ, 85001",Phoenix,AZ,85001,213.4
SRC0000082,Bloomberg,The Turner & Associates,Stifel Financial,3938247,Mark,uTrner,mturner@stif.com,+18418957999,"9108 Broadway St, Hartford, CT, 06101",Hartford,CT,06101,230.7
SRC0000083,Bloomberg,Cox Private Client Group,Baird,,Michelle,Cox,mcox@bair.com,(446) 430-5927,"2366 Lincoln St, Suite 1806, San Diego, CA, 92101",San Diego,CA,92101-9310,504.2
SRC0000084,Bloomberg,Moore Private Wealth Group LLC,Piper Sandler,,Linda,Moore,moorel@pipesand.com,(862) 280-8369,"6080 Pine Ct, Seattle, WA, 98101",Seattle,WA,98101,581.2
SRC0000085,Bloomberg,Campbell Family Wealth Group,Hightower Advisors,6372622,Steven,Campbell,steven.campbell@highadvi.net,(408) 579-6126,"6782 Oak Dr, Houston, TX, 77001",Houston,TX,77001,492.6
SRC0000086,Bloomberg,Peterson Financial Group,Dynasty Financial Partners,3557039,Steven,Peterson,speterson@dynapart.com,400.537.4768,"6224 Financial Dr, Suite 2781, Minneapolis, MN, 55401",Minneapolis,MN,55401,37.1
SRC0000087,Bloomberg,The Bell Family Wealth Group LLC,Rockefeller Capital Management,9192588,Steven,Bell,steven.bell@rockcapi.net,(388) 755-1962,"8585 Oak Ave, Pittsburgh, PA, 15201",Pittsburgh,PA,15201,572.7
SRC0000088,Bloomberg,The Smith Financial Advisory Group,Oppenheimer & Co,,Donna,Smith,donna.smith@oppe.net,,"7472 Sunset St, Chicago, IL, 60601",Chicago,IL,60601,1335.1
SRC0000089,Bloomberg,The Cook Wealth Management Group LLC,Rockefeller Capital Management,9882154,Cynthia,Cook,cynthia.cook@rockcapi.net,,"4698 Main Ct, Richmond, VA, 23220",Richmond,VA,23220,
SRC0000090,Bloomberg,The Young Investment Group,RBC Wealth Management,,Jessica,Young,jessica.young@rbc.net,(257) 852-1154,"2808 Pine Pl, Los Angeles, CA, 90001",Los Angeles,CA,90001,624.1
SRC0000091,Bloomberg,The Gonzalez Wealth Management Group LLC,Hightower Advisors,8977571,Jessica,Gonzalez,jgonzalez@highadvi.com,+14772472218,"4594 Commerce St, Suite 3583, Seattle, WA, 98101",Seattle,WA,98101,
SRC0000092,Bloomberg,Clark Financial Advisory Group,Dynasty Financial Partners,7528964,John,Clark,john.clark@dynapart.net,8937536435,"6289 Cedar Ave, Suite 1516, Chicago, IL, 60601",Chicago,IL,60601,153.9
SRC0000093,Bloomberg,White & Associates,Dynasty Financial Partners,5134741,Jason,hite,hitej@dynapart.com,930.275.2344,,Chicago,IL,60614,274.9
SRC0000094,Bloomberg,The Gray & Associates,Hightower Advisors,6443037,Susan,Gray,sgray@highadvi.com,594-212-5781,"6780 Madison Ave, New York, NY, 10017",New York,NY,10017,923.5
SRC0000095,Bloomberg,The Young Advisory Group LLC,Dynasty Financial Partners,3843767,Laura,Young,laura.young@dynapart.net,342-475-5933,"4398 Broadway Blvd, Suite 1880, Orlando, FL, 32801",Orlando,FL,32801,543.8
SRC0000096,Bloomberg,Green & Associates,Stifel Financial,5702656,Angela,Green,agreen@stif.com,602.573.2865,,Memphis,TN,38101,313.6
SRC0000097,Bloomberg,Kelly & Associates,Dynasty Financial Partners,9396422,Susan,Kelly,kellys@dynapart.com,354.553.1402,"7910 Maple Ln, Suite 451, Tampa, FL, 33601",Tampa,FL,33601,
SRC0000098,Bloomberg,Foster Wealth Partners,Raymond James,8639213,Deborah,Foster,deborah.foster@raymjame.net,411-733-8912,"5707 Broadway Ave, Suite 2953, Cleveland, OH, 44101",Cleveland,OH,44101,900.9
SRC0000099,Bloomberg,The Rodriguez & Associates,Stifel Financial,3757404,Kenneth,Rodriguez,krodriguez@stif.com,958-449-9454,"2859 Commerce Blvd, Suite 1846, New York, NY, 10017",New York,NY,10017,663.2
SRC0000100,Bloomberg,White Wealth Solutions Group,Baird,1899447,Thomas,White,whitet@bair.com,567.209.8939,"2237 Washington Way, Milwaukee, WI, 53201",Milwaukee,WI,53201,709.4
SRC0000101,Bloomberg,Morris Private Client Group,Dynasty Financial Partners,9569902,Christopher,Morris,cmorris@dynapart.com,+13157862871,"4390 Commerce Rd, Suite 3199, Hartford, CT, 06101",Hartford,CT,06101,66.7
SRC0000102,Bloomberg,Gonzales Private Client Group,Dynasty Financial Partners,8183451,Anthony,Gonzales,gonzalesa@dynapart.com,3698303281,"3386 Washington St, Suite 2280, Milwaukee, WI, 53201",Milwaukee,WI,53201-5326,905.7
SRC0000103,Bloomberg,Howard & Associates,Edward Jones,,Karen,Howard,khoward@edwajone.com,895.297.3221,"6744 Oak Ln, Minneapolis, MN, 55401",Minneapolis,MN,55401,25.4
SRC0000104,Bloomberg,Cooper & Associates,Ameriprise Financial,1041491,Ronald,Cooper,rcooper@amer.com,,"5870 Pine Ct, Suite 1859, Baltimore, MD, 21201",Baltimore,MD,21201-8539,639.3
SRC0000105,Bloomberg,The Phillips Private Client Group,Stifel Financial,2530068,Michael,Phillips,mphillips@stif.com,920.297.1017,"3497 Broadway Ave, Suite 1026, Portland, OR, 97201",Portland,OR,97201,214.1
SRC0000106,Bloomberg,Stewart Wealth Management Group,Merrill Lynch,,Sandra,Stewart,sstewart@merrlync.com,689.272.4751,"6277 Pine Ave, Suite 1605, Dallas, TX, 75201",Dallas,TX,7520,807.5
SRC0000107,Bloomberg,The Carter Wealth Advisors LLC,Raymond James,9900451,Thomas,Carteer,,(776) 208-3688,"7211 Sunset Dr, Chicago, IL, 60601",Chicago,IL,60601,214.3
SRC0000108,Bloomberg,Turner Wealth Advisors,HighTower,3066235,Cynthia,Turner,turnerc@high.com,8039477291,"5760 Jefferson Rd, Seattle, WA, 98101",Seattle,WA,98101-5356,369.2
SRC0000109,Bloomberg,Roberts Private Wealth Group,Wells Fargo Advisors,1202450,Patricia,Roberts,,5695243162,"6338 Financial Way, Suite 2897, Cincinnati, OH, 45201",Cincinnati,OH,45201,75.4
SRC0000110,Bloomberg,Parker & Associates,Oppenheimer & Co,3561552,Carol,Parker,cparker@oppe.com,484-285-6077,"1295 Market Dr, Chicago, IL, 60614",Chicago,IL,60614,102.0
SRC0000111,Bloomberg,The Flores & Associates,Edward Jones,6816746,Michael,Flores,mflores@edwajone.com,(735) 729-5247,"2736 Sunset Blvd, Boston, MA, 02101",Boston,MA,02101,205.7
SRC0000112,Bloomberg,Thomas Wealth Partners,Merrill Lynch,9788815,Kimberly,Thomas,kimberly.thomas@merrlync.net,+12654692262,"8129 Lincoln Ct, Suite 2146, Charlotte, NC, 28201",Charlotte,NC,28201,114.5
SRC0000113,Bloomberg,The Ward Wealth Advisors,Janney Montgomery Scott,6159172,Mark,Ward,mward@jannmontsc.com,+13064109680,"3903 Jefferson Pl, Cleveland, OH, 44101",Cleveland,OH,44101,1501.6
SRC0000114,Bloomberg,The Scott Wealth Management Group,UBS Fniancial Services,7929943,Dorothy,Scott,dscott@ubs.com,9175818511,"1392 Financial Ave, Suite 2710, Austin, TX, 78701",Austin,TX,78701,234.3
SRC0000115,Bloomberg,Sanders Wealth Management Group,Dynasty Financial Partners,,William,Sanders,,6029176345,"5212 Lincoln Ln, Suite 3964, Boston, MA, 02101",Boston,MA,02101,261.6
SRC0000116,Bloomberg,The Kelly & Associates,Wells Fargo Advisors,8542478,Thomas,Kelly,,677.521.7660,"1979 Commerce Rd, San Francisco, CA, 94101",San Francisco,CA,94101,586.4
SRC0000117,Bloomberg,The Sanchez Wealth Partners LLC,Piper Sandler,2258076,Thomas,Sanchez,tsanchez@pipesand.com,(222) 266-4239,"7266 Cedar Ave, Salt Lake City, UT, 84101",Salt Lake City,UT,84101,24.6
SRC0000118,Bloomberg,The Green & Associates,HighTower,9882399,John,Green,jgreen@high.com,566.985.4813,"2616 Maple Dr, Charlotte, NC, 28201",Charlotte,NC,28201,8188.9
SRC0000119,Bloomberg,The Gonzales Asset Management Group,Morgan Stanley,7516648,Barbara,GGonzales,ggonzalesb@morgstan.com,(563) 377-3885,"3876 Financial Rd, Memphis, TN, 38101",Memphis,TN,38101-8908,951.8
SRC0000120,Bloomberg,Sanders Private Client Group,Merrill Lynch,,Cynthia,Sanders,,7047556063,"2877 Broadway St, Suite 1052, Memphis, TN, 38101",Memphis,TN,38101,59.6
SRC0000121,Bloomberg,Henderson Wealth Advisors,Rockefeller Capital Management,,Michelle,Henderson,mhenderson@rockcapi.com,(428) 881-3872,"6200 Hill Ln, Suite 3085, Atlanta, GA, 30301",Atlanta,GA,30301-8292,1945.4
SRC0000122,Bloomberg,Anderson Asset Management Group,Stifel Financial,9205682,Stephanie,Anderson,stephanie.anderson@stif.net,876-471-2493,"8915 Madison Blvd, Suite 1662, Kansas City, MO, 64101",Kansas City,MO,64101,50.5
SRC0000123,Bloomberg,Flores Investment Group,Morgan Stanley,2034137,Daniel,lFores,lforesd@morgstan.com,354.970.2584,"1405 Sunset Ct, Suite 3198, Baltimore, MD, 21201",Baltimore,MD,21201,209.4
SRC0000124,Bloomberg,Walker Private Client Group,Morgan Stanley,6084418,Ashley,Walker,awalker@morgstan.com,518.487.9054,"1610 Park Blvd, Suite 3146, Charlotte, NC, 28201",Charlotte,NC,28201,275.1
SRC0000125,Bloomberg,Adams Private Client Group,Ameriprise Financial,2497984,Carol,Adams,carol.adams@amer.net,392-652-4463,"6672 Broadway Ct, Louisville, KY, 40201",Louisville,KY,40201,208.6
SRC0000126,Bloomberg,Sanchez Wealth Partners,Ameriprise Financial,7659586,Dorothy,Sanchez,dsanchez@amer.com,,"3964 Sunset Pl, Suite 827, Columbus, OH, 43201",Columbus,OH,43201,53.9
SRC0000127,Bloomberg,Scott Wealth Advisors,Ameriprise Financial,1952520,Rebecca,Scott,rscott@amer.com,814-613-6236,"2293 Main Pl, Miami, FL, 33101",Miami,FL,33101,763.6
SRC0000128,Bloomberg,The Hill Wealth Solutions Group,Edward Jones,5339457,Jennifer,Hill,jhill@edwajone.com,9427723999,"5500 Liberty Ave, Suite 1014, Minneapolis, MN, 55401",Minneapolis,MN,5540,411.7
SRC0000129,Bloomberg,Nelson Investment Group,Janney Montgomery Scott,2976045,Timothy,Nelson,tnelson@jannmontsc.com,(681) 254-2166,"7737 Washington Ct, Suite 2888, Baltimore, MD, 21201",Baltimore,MD,21201,342.0
